,isbn,original_publication_year,original_title,authors,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
5123,1250019834,2015.0,First Frost,Sarah Addison Allen,185,921,5727,9767,6886
5124,330426648,2002.0,Stories of Your Life and Others ,Ted Chiang,164,640,3251,8893,11633
5125,9707704667,2006.0,Travesuras de la niña mala,Mario Vargas Llosa,285,1028,3604,7038,7213
5126,1565126807,2010.0,The Girl Who Fell From the Sky,Heidi W. Durrow,326,1746,7560,9322,3161
5127,375727272,2005.0,Lunar Park,Bret Easton Ellis,684,2040,5390,6336,4040
5128,553804324,2007.0,"Hide (Detective D.D. Warren, #2) ",Lisa Gardner,107,495,4219,11168,9133
5129,9832672368,2004.0,Ayat-ayat Cinta,Habiburrahman El-Shirazy,376,1004,3175,4154,3963
5130,1682305031,2016.0,Broken prince,Erin Watt,429,1312,4619,9216,11594
5131,385349831,2012.0,Manuscrito encontrado em Accra,"Paulo Coelho, Margaret Jull Costa",654,1654,4277,5608,5997
5132,031238078X,2011.0,Save Me,Lisa Scottoline,749,2332,6182,7396,5034
5133,7117140,1987.0,Weaveworld,Clive Barker,328,963,3829,7757,9652
5134,671758896,1991.0,"Loves Music, Loves to Dance",Mary Higgins Clark,148,998,6513,8580,6511
5135,689869126,2005.0,The Rivers of Zadaa,D.J. MacHale,200,652,3562,7165,9366
5136,,2011.0,Sweet Dreams,Kristen Ashley,321,720,3357,11350,21521
5137,345438310,1967.0,Nicholas and Alexandra,Robert K. Massie,250,380,2632,7300,9024
5138,345527771,2012.0,Wicked Business,Janet Evanovich,492,2107,8247,9155,7368
5139,037587089X,2013.0,Escape from Mr. Lemoncello's Library,Chris Grabenstein,418,897,4027,8101,10072
5140,345414004,1982.0,Friday,Robert A. Heinlein,543,1656,6003,7877,6871
5141,1414318634,2010.0,"Her Mother's Hope (Marta's Legacy, #1)",Francine Rivers,202,570,2621,6413,9745
5142,395870828,1991.0,Tuesday,David Wiesner,444,971,3555,6251,10648
5143,399148701,2002.0,Red Rabbit,Tom Clancy,557,1945,6626,7291,4610
5144,886773784,1987.0,Arrows of the Queen (Heralds of Valdemar #1),Mercedes Lackey,273,921,4971,9367,12114
5145,374521727,1968.0,Slouching Towards Bethlehem: Essays,Joan Didion,146,558,2866,7513,9265
5146,6497012,1995.0,Rise of a Merchant Prince,Raymond E. Feist,136,834,4918,8569,7518
5147,62002325,2011.0,Angelfire,Courtney Allison Moulton,1099,1997,5723,8294,11112
5148,1451665601,2011.0,Mile 81,Stephen King,490,1892,6828,7026,4326
5149,312426232,2005.0,The Brooklyn Follies,Paul Auster,241,1057,4746,8145,4161
5150,689859392,2004.0,The Ironwood Tree,"Holly Black, Tony DiTerlizzi",278,1417,7705,9741,9065
5151,689846231,1930.0,The Yearling,Marjorie Kinnan Rawlings,628,1284,4723,7327,8883
5152,373210639,2013.0,Dare You To,Katie McGarry,315,1121,5633,12760,14915
5153,446569895,2009.0,I Am Ozzy,"Ozzy Osbourne, Chris Ayres",509,847,3207,5998,7398
5154,767915305,2003.0,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,332,1076,4235,7029,5038
5155,778313077,2011.0,Touch of Power,Maria V. Snyder,408,1109,5187,12193,14263
5156,375703063,1989.0,A Virtuous Woman ,Kaye Gibbons,373,1649,7272,7775,4581
5157,515128546,1999.0,Tears of the Moon,Nora Roberts,98,652,4882,9226,11326
5158,316000973,2002.0,"The Vampire Prince (Cirque Du Freak, #6)",Darren Shan,140,695,3785,7526,10843
5159,034537472X,1991.0,The Sapphire Rose ,David Eddings,204,1275,5743,8669,8494
5160,1476798176,2015.0,Did You Ever Have a Family,Bill Clegg,402,1281,4956,8535,4912
5161,751531219,1990.0,The Gold Coast,Nelson DeMille,242,821,4010,8096,7661
5162,684839385,1969.0,On Death and Dying,Elisabeth Kübler-Ross,137,606,3630,7013,8239
5163,1780892888,2015.0,14th Deadly Sin,"James Patterson, Maxine Paetro",279,864,4923,8610,7270
5164,60562498,2005.0,It Happened One Autumn,Lisa Kleypas,158,873,5982,13486,13364
5165,399155163,2008.0,Scarpetta,Patricia Cornwell,649,2026,6886,8271,6154
5166,055350584X,1996.0,"Darkness, Take My Hand",Dennis Lehane,110,419,3326,9751,8115
5167,786901640,1993.0,Siege of Darkness,R.A. Salvatore,92,620,3632,6933,8121
5168,1416983244,2011.0,,Ellen Hopkins,207,566,2740,6156,12047
5169,,2013.0,Play With Me,Kristen Proby,236,680,4133,12008,17534
5170,425189031,2003.0,Portrait in Death,J.D. Robb,67,288,3247,9186,14011
5171,,2013.0,Second Chance Boyfriend,Monica  Murphy,365,1294,6311,12594,12074
5172,1401202322,2004.0,Y: The Last Man Vol. 4: Safeword,"Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",149,478,3126,8557,10177
5173,399171088,2014.0,The Collector,Nora Roberts,386,1330,5357,8363,7267
5174,515138819,2003.0,Sunshine,Robin McKinley,1136,2641,6555,9732,10701
5175,312939027,1987.0,"""D"" is for Deadbeat ",Sue Grafton,105,871,8903,11616,6632
5176,1608195228,2010.0,Salvage the Bones,Jesmyn Ward,539,1516,4888,8102,5566
5177,,2014.0,The Hook Up,Kristen Callihan,843,1261,5701,12718,11966
5178,345481291,2006.0,Throne of Jade,Naomi Novik,109,1071,6847,11548,6562
5179,671447548,1981.0,Mornings on Horseback,David McCullough,422,706,3092,7000,7730
5180,1401210090,2006.0,Y: The Last Man Vol. 7: Paper Dolls,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",229,471,3170,8270,10344
5181,345455681,1997.0,London: The Novel,Edward Rutherfurd,300,860,4005,8126,7840
5182,1480118516,2012.0,Silence,Natasha Preston,885,1775,4414,6256,9077
5183,1250059305,2014.0,My True Love Gave to Me: Twelve Holiday Stories,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",564,1459,8074,11293,5400
5184,,2014.0,Sand Omnibus,Hugh Howey,189,812,4050,7769,5541
5185,1612184715,2013.0,Off to Be the Wizard,Scott  Meyer,253,931,3953,8318,6254
5186,679753338,1993.0,Nobody's Fool,Richard Russo,192,589,3253,8584,7312
5187,451076451,1977.0,Rage,"Richard Bachman, Stephen King",373,1777,6633,7889,6563
5188,140447423,1885.0,Germinal,"Émile Zola, Roger Pearson",466,1039,3732,7498,9277
5189,,2012.0,Ceaseless,Abbi Glines,399,1186,4511,9053,13896
5190,224093614,2011.0,,Michael Ondaatje,565,1956,6361,8275,3427
5191,1857988221,1953.0,The Demolished Man,Alfred Bester,316,1133,4706,8534,7785
5192,1423121295,2011.0,Lost In Time,Melissa de la Cruz,446,1312,4980,7271,10138
5193,60725125,2001.0,Ninth Key,Meg Cabot,130,1117,7226,11740,11941
5194,425100650,1984.0,Twilight Eyes,Dean Koontz,288,1281,5963,7440,6429
5195,525954570,2016.0,Find Her,Lisa Gardner,230,695,3655,9366,8347
5196,1939392748,2013.0,Frigid,"J. Lynn, Jennifer L. Armentrout",956,2529,9007,12602,9609
5197,553383833,1984.0,De amor y de sombra,"Isabel Allende, Margaret Sayers Peden",178,855,4506,7900,6013
5198,805088415,2009.0,The Evolution of Calpurnia Tate,Jacqueline Kelly,589,1194,4768,9552,8279
5199,1423108760,2009.0,Bad Girls Don't Die,Katie Alender,436,1243,4301,7121,9572
5200,425204030,1999.0,Atlantis Found,Clive Cussler,165,746,5085,8546,6271
5201,307377326,2009.0,Asterios Polyp,David Mazzucchelli,487,804,2827,6191,9607
5202,345383273,1992.0,Domes of Fire,David Eddings,236,1117,5602,7948,8176
5203,1582405301,2005.0,"The Walking Dead, Vol. 4: The Heart's Desire","Robert Kirkman, Charlie Adlard, Cliff Rathburn",123,564,3482,8298,10125
5204,439846838,2009.0,The Stonekeeper's Curse,Kazu Kibuishi,190,486,2860,6877,11555
5205,446695688,2000.0,Sick Puppy,Carl Hiaasen,193,861,5077,8434,5029
5206,836217357,1993.0,The Days Are Just Packed: A Calvin and Hobbes Collection,Bill Watterson,114,149,942,3636,15533
5207,1600610862,2008.0,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",Danny Gregory,1300,1387,3291,3991,5633
5208,307990672,2012.0,Odd Apocalypse,Dean Koontz,272,1187,5168,7868,6785
5209,679752552,1975.0,Surveiller et punir. Naissance de la prison,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",224,539,2626,6772,8229
5210,743412028,1999.0,Pay It Forward,Catherine Ryan Hyde,201,718,3541,6512,8584
5211,1401307922,2005.0,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,Danny Gregory,796,1423,3728,4466,7726
5212,1591169283,2001.0,満月をさがして 1,"Arina Tanemura, Tomo Kimura",751,1307,3549,4359,9674
5213,60935766,2000.0,Harlequin,Bernard Cornwell,128,537,3427,7987,7288
5214,1594481571,2004.0,Plan B: Further Thoughts on Faith,Anne Lamott,241,711,3595,7289,6706
5215,812974042,2006.0,In the Company of the Courtesan,Sarah Dunant,353,1352,6162,8108,4933
5216,345531485,2015.0,The Skull Throne,Peter V. Brett,194,674,3196,7823,7857
5217,312369506,2007.0,Devil May Cry,Sherrilyn Kenyon,114,696,4487,10678,16565
5218,,2016.0,Two By Two,Nicholas Sparks,1212,2419,6446,10147,11673
5219,316013838,2002.0,Sea Glass,Anita Shreve,265,1519,7323,8605,3704
5220,1582349010,2006.0,River Secrets,Shannon Hale,283,949,6330,11402,10019
5221,1250034485,2014.0,Be Careful What You Wish For,Jeffrey Archer,186,708,4124,8826,6921
5222,1461072514,2013.0,Inescapable,Amy A. Bartol,1019,1637,4720,8846,12370
5223,61668095,2011.0,Illusions,Aprilynne Pike,365,1221,5155,9034,11947
5224,451165667,1983.0,Fatal Vision,Joe McGinniss,177,576,3676,7145,7229
5225,1594201501,2008.0,Gang Leader for a Day,Sudhir Venkatesh,181,697,3557,7155,5606
5226,785127224,1984.0,"Magician: Apprentice (The Riftwar Saga, #1) ","Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",110,274,1746,5155,10551
5227,785281126,1993.0,Developing the Leader Within You,John C. Maxwell,215,564,2700,5424,7395
5228,7157177,1945.0,That Hideous Strength,C.S. Lewis,538,1801,5701,7781,7792
5229,62331159,2014.0,The Bees,Laline Paull,754,2055,5561,7521,5015
5230,385664443,2010.0,Ape House,Sara Gruen,747,2903,8568,8813,3482
5231,345422554,1997.0,Polgara the Sorceress,"David Eddings, Leigh Eddings",252,1227,4897,7701,9818
5232,385539088,2015.0,China Rich Girlfriend,Kevin Kwan,272,1361,6695,9167,4488
5233,736918833,1997.0,A Woman After God's Own Heart,Elizabeth George,256,519,2325,4459,8923
5234,1416543694,2004.0,State Of The Union,Brad Thor,121,376,2888,7321,7795
5235,1250015545,2013.0,The Good House,Ann Leary,302,1317,5947,7800,3222
5236,446675369,1972.0,"Bless Me, Ultima",Rudolfo Anaya,787,1874,5132,6964,5908
5237,375703845,1998.0,Glamorama,Bret Easton Ellis,861,2300,5021,4971,3367
5238,312939043,1988.0,F is for Fugitive,Sue Grafton,66,667,7923,11290,6727
5239,8770530688,2005.0,"Frelseren (Harry Hole, #6)",Jo Nesbø,196,514,3746,10080,6821
5240,375703829,1996.0,Seta,Alessandro Baricco,524,1834,5817,8746,6866
5241,312593317,2009.0,Boomerang,Tatiana de Rosnay,822,3074,8488,6571,2609
5242,842332308,2002.0,The Remnant: On the Brink of Armageddon,"Tim LaHaye, Jerry B. Jenkins",467,1200,4004,6202,7951
5243,156106809,1957.0,Il barone rampante,"Italo Calvino, Archibald Colquhoun",194,800,3656,7243,6927
5244,316133191,2011.0,"Twilight: The Graphic Novel,","Stephenie Meyer, Young Kim",611,898,2915,3969,11736
5245,,2014.0,Raw,Belle Aurora,978,1476,3831,8618,17174
5246,380809060,1999.0,The Great Book of Amber,Roger Zelazny,196,604,2683,6479,10877
5247,778303829,2010.0,The Darkest Lie (Lords of the Underworld #6),Gena Showalter,150,641,4029,9045,15085
5248,8370540910,1995.0,Czas pogardy,Andrzej Sapkowski,68,377,2815,8520,11096
5249,,2011.0,That Boy,Jillian Dodd,961,1809,5324,8920,10822
5250,385535589,2012.0,The Dressmaker,Kate Alcott,653,2660,8688,7752,3106
5251,743474163,1991.0,Paradise,Judith McNaught,256,683,3465,7500,13697
5252,395304482,1981.0,Jumanji,Chris Van Allsburg,368,1065,4792,7312,8807
5253,068816112X,1986.0,Replay,Ken Grimwood,222,747,3325,7577,8687
5254,307377334,2011.0,Incognito: The Secret Lives of the Brain,David Eagleman,312,866,3739,6934,6118
5255,393062244,2006.0,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,404,645,2981,7133,7539
5256,385491069,1969.0,The Edible Woman,Margaret Atwood,482,1983,7260,8470,4996
5257,061861916X,2004.0,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,542,667,2645,5946,7817
5258,1250044650,2016.0,Heartless,Marissa Meyer,607,1824,6554,13618,14397
5259,60757353,1968.0,The Pigman,Paul Zindel,867,2438,7087,7474,4941
5260,385515502,2007.0,Deep Storm,Lincoln Child,213,988,5556,7877,5475
5261,545284104,2011.0,Abandon,Meg Cabot,1355,3226,8814,10202,9562
5262,1400031818,2003.0,The Full Cupboard of Life,Alexander McCall Smith,67,503,5591,11293,7312
5263,60751967,2005.0,How to Marry a Millionaire Vampire,Kerrelyn Sparks,1086,2300,6942,8931,10439
5264,679882804,1968.0,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright & Early Board Books),Dr. Seuss,400,1422,5816,6002,9627
5265,,2013.0,Beautiful Bitch,Christina Lauren,441,1917,7930,11212,11116
5266,068987779X,2004.0,"The Recruit (Cherub, #1)",Robert Muchamore,278,748,3258,7476,10534
5267,078948045X,2001.0,Anatomy for the Artist,Sarah Simblet,767,1255,3413,3978,7637
5268,385493622,1997.0,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,98,368,2764,7593,7927
5269,684832356,1993.0,The Christmas Box,Richard Paul Evans,343,1230,4814,7090,7342
5270,557364639,2010.0,My Blood Approves,Amanda Hocking,1082,2098,6102,8365,9013
5271,,2013.0,Until November,Aurora Rose Reynolds,776,1564,5553,13260,16912
5272,014017821X,1979.0,The Bloody Chamber & Other Stories,Angela Carter,408,1333,4853,9362,9227
5273,60012781,2001.0,A Cook's Tour: Global Adventures in Extreme Cuisines,Anthony Bourdain,209,639,4076,7837,5390
5274,61176109,2006.0,Power of Art,Simon Schama,617,1119,2949,3486,5326
5275,1602862567,2014.0,"Finding me : A Decade of Darkness, a Life Reclaimed","Michelle Knight, Michelle Burford",389,687,2936,5580,7619
5276,051511779X,1996.0,Born in Shame,Nora Roberts,152,913,5818,9076,9973
5277,738718688,2010.0,Return to Paradise,Simone Elkeles,488,1649,5939,9604,12212
5278,,2015.0,My Heart and Other Black Holes,Jasmine Warga,361,1319,5586,10822,9790
5279,62295896,2015.0,Girl in a Band,Kim Gordon,723,1422,4873,5566,3236
5280,525478922,2008.0,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",Heather Brewer,335,1014,4172,6613,10405
5281,399153934,2007.0,Book of the Dead,Patricia Cornwell,812,2271,6932,7457,5500
5282,691017840,1949.0,The Hero with a Thousand Faces,Joseph Campbell,241,739,2978,6886,10363
5283,399156909,2010.0,Bad Blood,John Sandford,137,415,3080,8230,8648
5284,1577780728,1997.0,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks","D.C. Talk, The Voice of the Martyrs",194,641,3132,5371,8587
5285,1594204217,2013.0,Cooked: A Natural History of Transformation ,Michael Pollan,439,848,3300,6720,6045
5286,451456718,1998.0,Daughter of the Blood,Anne Bishop,958,1490,4128,8035,13491
5287,765326574,2011.0,The Lost Gate,Orson Scott Card,361,1250,5360,8705,5208
5288,307960498,2013.0,"Politi (Harry Hole, #10)","Jo Nesbø, Don Bartlett",136,495,2863,9010,8995
5289,5559609129,1999.0,Vittorio the Vampire,Anne Rice,781,3088,8277,6533,4956
5290,1569314063,1992.0,ふしぎ遊戯 1,"Yuu Watase, Yuji Oniki",729,1189,3338,4202,9492
5291,097915930X,2006.0,The Lace Reader,Brunonia Barry,842,3059,8396,8535,3732
5292,970398107,2000.0,Anne Rice's The Tale of the Body Thief (Graphic Novel),"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice",226,979,4432,6406,8535
5293,802141676,1993.0,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,206,743,3514,8287,7407
5294,345443608,2005.0,"A Stroke of Midnight (Merry Gentry, #4)",Laurell K. Hamilton,422,1554,5923,9264,12004
5295,,2016.0,The Chemist,Stephenie Meyer,1225,2743,8094,11223,7767
5296,618562036,2003.0,Empress Orchid,Anchee Min,221,1030,4906,7816,5165
5297,1401323588,2009.0,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",Eoin Colfer,1082,2601,6482,6369,4940
5298,743453018,2004.0,,Kathy Reichs,116,658,5845,10441,8030
5299,061579615X,2013.0,Damaged,H.M. Ward,538,1642,6816,10943,9773
5300,140367462,1872.0,The Princess and the Goblin,"George MacDonald, Arthur Hughes",331,1085,5346,8431,8498
5301,1605981737,2004.0,Predikanten,"Camilla Läckberg, Steven T. Murray",431,1314,6243,9000,4831
5302,7169957,1974.0,There's a Wocket in My Pocket,Dr. Seuss,458,1492,5936,6835,10768
5303,425194515,1989.0,Midnight,Dean Koontz,218,1202,6449,7549,5448
5304,312361270,1998.0,The Gatecrasher,Madeleine Wickham,1080,3424,7810,4819,2726
5305,60733357,2004.0,The Confusion,Neal Stephenson,144,580,2647,6995,8809
5306,857522272,2013.0,Raising Steam,Terry Pratchett,257,1298,5450,8759,7192
5307,547959206,2014.0,Independent Study,Joelle Charbonneau,198,1101,5398,9655,7479
5308,399163840,2015.0,X,Sue Grafton,268,911,5253,8421,5398
5309,60567236,1967.0,Lord of Light,"Roger Zelazny, Sönmez Güven",415,1117,3899,6950,9571
5310,224064924,1990.0,Esio Trot,"Roald Dahl, Quentin Blake",470,1874,7938,8424,6490
5311,1593070918,1998.0,Hellboy: The Chained Coffin and Others,Mike Mignola,156,447,2699,5857,7588
5312,307279952,1993.0,A Simple Plan,Scott B. Smith,478,1086,4239,7690,6157
5313,316018740,2009.0,Run for Your Life,"James Patterson, Michael Ledwidge",150,808,5098,9099,7071
5314,374529949,1970.0,Play It as It Lays,"Joan Didion, David Thomson",321,1263,4385,7114,5364
5315,553590154,2004.0,Dime Store Magic,Kelley Armstrong,185,946,6197,11466,10766
5316,553573357,1996.0,Blue Mars ,Kim Stanley Robinson,368,1316,4897,7445,6881
5317,722533942,1988.0,As Valkírias,"Paulo Coelho, Alan R. Clarke",1099,2817,5768,4426,2844
5318,1250022061,2014.0,The Long Way Home,Louise Penny,284,991,3821,7998,7895
5319,375865861,2010.0,Please Ignore Vera Dietz,A.S. King,527,1354,5128,9073,7251
5320,60766212,2005.0,The Spook's Curse,"Joseph Delaney, Patrick  Arrasmith",146,670,4351,8401,8349
5321,006102001X,1991.0,The Struggle,L.J. Smith,1337,4057,9093,7745,6805
5322,440237556,2002.0,The Dark Highlander,Karen Marie Moning,169,611,3948,9872,14954
5323,440237564,2004.0,The Immortal Highlander ,Karen Marie Moning,148,572,3712,9355,15067
5324,812971892,2005.0,"No god but God: The Origins, Evolution, and Future of Islam",Reza Aslan,570,604,2438,5602,7609
5325,679734465,1981.0,Valis,Philip K. Dick,464,1201,4014,6574,6696
5326,679724516,1949.0,"Le deuxième sexe: I. Les faits et les mythes, II. L'expérience vécue","Simone de Beauvoir, H.M. Parshley, Deirdre Bair",243,794,3876,8087,8160
5327,545284155,2013.0,The Runaway King,Jennifer A. Nielsen,201,680,3764,9571,11577
5328,553286390,1990.0,"Dragon Wing (The Death Gate Cycle, #1)","Margaret Weis, Tracy Hickman",354,1235,5115,8033,7155
5329,385333900,1979.0,Jailbird,Kurt Vonnegut Jr.,84,809,5084,7377,3664
5330,1401213510,2007.0,Y: The Last Man Vol. 9: Motherland,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",161,509,2731,7476,9841
5331,380817926,2003.0,Ilium,Dan Simmons,376,1055,4007,8408,7477
5332,1608866874,2015.0,,"Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch",1366,1772,6123,10210,11802
5333,553062182,1996.0,The Highly Sensitive Person - How to Thrive when the World Overwhelms You,Elaine N. Aron,670,1406,4731,6985,6807
5334,385515995,2008.0,The Palace of Illusions,Chitra Banerjee Divakaruni,185,630,2977,7403,6735
5335,385495404,2000.0,The First American: The Life and Times of Benjamin Franklin,H.W. Brands,352,618,2640,5569,6352
5336,446617091,2005.0,Dance of Death,"Douglas Preston, Lincoln Child",81,437,3766,9365,8374
5337,547248040,2010.0,This World We Live In,Susan Beth Pfeffer,480,2002,7003,8413,7558
5338,1591167531,1998.0,Hunter × Hunter #1,"Yoshihiro Togashi, 冨樫 義博",179,463,2001,4362,11396
5339,749934131,1997.0,Vengeance in Death,J.D. Robb,63,317,3704,10449,14140
5340,553575384,1998.0,To Say Nothing of the Dog,Connie Willis,391,990,4059,9588,10620
5341,1846054761,2010.0,The Gift,"James Patterson, Ned Rust",661,2094,6195,7676,7190
5342,60092572,1972.0,The Terminal Man,Michael Crichton,403,2792,9098,5935,2362
